,ClientName,MonthNum,Day,Prods,QtyOrdered,Sales
3204,Client0,10,3,"prod15,prod11,prod1,prod12",17,9400
3205,Client0,10,3,"prod15,prod11,prod12,prod2",29,14900
3206,Client0,10,3,"prod15,prod12,prod2,prod2",19,9600
3207,Client0,10,3,"prod15,prod12,prod3,prod1",14,7600
3208,Client0,10,3,"prod15,prod15",4,4000
3209,Client0,10,3,"prod15,prod2,prod10,prod3",22,14900
3210,Client0,10,3,"prod15,prod2,prod12,prod3",13,5900
3211,Client0,10,3,"prod15,prod2,prod2,prod2",26,13500
3212,Client0,10,3,"prod15,prod2,prod9,prod11",15,5900
3213,Client0,10,3,"prod2,prod1,prod1",13,8900
3214,Client0,10,3,"prod2,prod1,prod10",6,4300
3215,Client0,10,3,"prod2,prod10,prod6",16,11900
3216,Client0,10,3,"prod2,prod15,prod12",9,4300
3217,Client0,10,3,"prod2,prod15,prod3",13,9700
3218,Client0,10,3,"prod2,prod5,prod1",14,10200
3219,Client0,10,3,"prod3,prod1,prod1",11,7300
3220,Client0,10,3,"prod3,prod1,prod2",12,6800
3221,Client0,10,3,"prod3,prod13,prod15",10,6900
3222,Client0,10,3,"prod3,prod15,prod10",12,11300
3223,Client0,10,3,"prod3,prod15,prod15",13,12300
3224,Client0,10,3,"prod4,prod12,prod2,prod2",19,9000
3225,Client0,10,3,"prod4,prod3,prod15,prod1",28,17400
3226,Client0,10,3,"prod4,prod3,prod9,prod13",12,3000
3227,Client0,10,3,"prod5,prod12,prod2,prod12",18,8100
3228,Client0,10,3,"prod5,prod13,prod1,prod11",23,11100
3229,Client0,10,3,"prod5,prod13,prod13,prod5",11,5000
3230,Client0,10,3,"prod6,prod1,prod5",14,11900
3231,Client0,10,3,"prod6,prod13,prod15",14,5600
3232,Client0,10,3,"prod6,prod3,prod1",5,2600
3233,Client0,10,3,"prod6,prod5,prod15",16,15100
3234,Client0,10,3,"prod7,prod2,prod13",14,5700
3235,Client0,10,3,"prod8,prod9,prod12",15,4600
3236,Client0,10,3,"prod9,prod1,prod13",10,3400
3237,Client0,10,3,"prod9,prod13,prod10",11,8500
3238,Client0,10,4,"prod1,prod1,prod10,prod9",17,7700
3239,Client0,10,4,"prod1,prod12,prod11,prod2",25,13000
3240,Client0,10,4,"prod1,prod12,prod12,prod14",21,5700
3241,Client0,10,4,"prod1,prod14,prod3,prod15",21,10300
3242,Client0,10,4,"prod1,prod15",7,6700
3243,Client0,10,4,"prod1,prod6,prod1,prod6",12,8000
3244,Client0,10,4,"prod10,prod1,prod13,prod2",20,8300
3245,Client0,10,4,"prod10,prod10",7,7000
3246,Client0,10,4,"prod10,prod11,prod11,prod14",25,13400
3247,Client0,10,4,"prod10,prod12,prod12,prod12",12,5400
3248,Client0,10,4,"prod10,prod12,prod13,prod2",21,7100
3249,Client0,10,4,"prod10,prod14,prod11,prod4",24,12000
3250,Client0,10,4,"prod10,prod14,prod12,prod3",26,6900
3251,Client0,10,4,"prod10,prod15",8,8000
3252,Client0,10,4,"prod11,prod13,prod1",17,8300
3253,Client0,10,4,"prod11,prod7,prod12",11,4600
3254,Client0,10,4,"prod12,prod1,prod10",16,13000
3255,Client0,10,4,"prod12,prod10,prod15",13,12400
3256,Client0,10,4,"prod12,prod10,prod6",20,15400
3257,Client0,10,4,"prod12,prod11,prod13",10,2600
3258,Client0,10,4,"prod12,prod14,prod2",17,5600
3259,Client0,10,4,"prod12,prod15,prod15",11,10400
3260,Client0,10,4,"prod12,prod2,prod7",12,5700
3261,Client0,10,4,"prod13,prod1,prod6",10,6100
3262,Client0,10,4,"prod13,prod10,prod3",12,10500
3263,Client0,10,4,"prod13,prod13,prod13",19,3800
3264,Client0,10,4,"prod14,prod1,prod13",15,6400
3265,Client0,10,4,"prod14,prod1,prod3",11,3500
3266,Client0,10,4,"prod14,prod12,prod1",8,4400
3267,Client0,10,4,"prod14,prod15,prod2",8,6100
3268,Client0,10,4,"prod14,prod3,prod15",16,8100
3269,Client0,10,4,"prod14,prod3,prod5",15,6100
3270,Client0,10,4,"prod14,prod6,prod2",15,7500
3271,Client0,10,4,"prod15,prod1,prod9,prod10",13,9100
3272,Client0,10,4,"prod15,prod1,prod9,prod2",23,11600
3273,Client0,10,4,"prod15,prod15",5,5000
3274,Client0,10,4,"prod15,prod3,prod4,prod4",13,10100
3275,Client0,10,4,"prod15,prod6,prod13,prod11",20,8800
3276,Client0,10,4,"prod15,prod9,prod2,prod1",27,13400
3277,Client0,10,4,"prod2,prod1,prod5",11,9300
3278,Client0,10,4,"prod2,prod12,prod3",13,4400
3279,Client0,10,4,"prod2,prod2,prod11",13,7500
3280,Client0,10,4,"prod3,prod11,prod12",7,3100
3281,Client0,10,4,"prod3,prod12,prod10",12,7700
3282,Client0,10,4,"prod3,prod14,prod10",8,1900
3283,Client0,10,4,"prod3,prod14,prod9",9,1100
3284,Client0,10,4,"prod3,prod15,prod1",12,9500
3285,Client0,10,4,"prod3,prod2,prod13",10,2700
3286,Client0,10,4,"prod4,prod2,prod4,prod1",30,19600
3287,Client0,10,4,"prod4,prod4",8,6400
3288,Client0,10,4,"prod5,prod13,prod15,prod11",18,13100
3289,Client0,10,4,"prod5,prod13,prod6,prod12",20,8700
3290,Client0,10,4,"prod5,prod2,prod14,prod14",10,2600
3291,Client0,10,4,"prod6,prod3,prod3",17,5400
3292,Client0,10,4,"prod7,prod15,prod4",8,6800
3293,Client0,10,4,"prod9,prod15,prod13",14,6700
3294,Client0,10,5,"prod1,prod10",10,9700
3295,Client0,10,5,"prod1,prod13,prod4,prod14",25,11000
3296,Client0,10,5,"prod1,prod3,prod15,prod15",9,6600
3297,Client0,10,5,"prod10,prod1,prod10,prod2",25,18800
3298,Client0,10,5,"prod10,prod12,prod7,prod1",27,14100
3299,Client0,10,5,"prod10,prod14,prod5,prod15",29,19900
3300,Client0,10,5,"prod10,prod3,prod12,prod15",28,17100
3301,Client0,10,5,"prod11,prod12,prod15",13,7800
3302,Client0,10,5,"prod11,prod14,prod3",5,1200
3303,Client0,10,5,"prod11,prod2,prod14",13,5000
3304,Client0,10,5,"prod11,prod2,prod3",13,4600
3305,Client0,10,5,"prod12,prod1,prod15",30,24300
3306,Client0,10,5,"prod12,prod12,prod11",24,11400
3307,Client0,10,5,"prod12,prod14,prod15",10,5800
3308,Client0,10,5,"prod12,prod14,prod2",4,1100
3309,Client0,10,5,"prod12,prod3,prod2",11,3800
3310,Client0,10,5,"prod12,prod3,prod9",19,3600
3311,Client0,10,5,"prod12,prod5,prod10",19,17700
3312,Client0,10,5,"prod12,prod6,prod15",20,15400
3313,Client0,10,5,"prod13,prod1,prod3",10,3300
3314,Client0,10,5,"prod13,prod11,prod3",11,5000
3315,Client0,10,5,"prod13,prod12,prod12",22,8600
3316,Client0,10,5,"prod13,prod14,prod15",12,3100
3317,Client0,10,5,"prod14,prod1,prod15",12,8400
3318,Client0,10,5,"prod14,prod1,prod2",12,6000
3319,Client0,10,5,"prod14,prod1,prod6",22,13700
3320,Client0,10,5,"prod14,prod10,prod7",19,13300
3321,Client0,10,5,"prod14,prod10,prod8",10,2700
3322,Client0,10,5,"prod14,prod11,prod13",10,2300
3323,Client0,10,5,"prod14,prod14,prod12",7,1900
3324,Client0,10,5,"prod15,prod1,prod15,prod10",13,11500
3325,Client0,10,5,"prod15,prod10",10,10000
3326,Client0,10,5,"prod15,prod11,prod14,prod10",24,15700
3327,Client0,10,5,"prod15,prod12,prod5,prod14",19,6700
3328,Client0,10,5,"prod15,prod13,prod12,prod15",13,8400
3329,Client0,10,5,"prod15,prod15",11,11000
3330,Client0,10,5,"prod15,prod2,prod3,prod3",18,7700
3331,Client0,10,5,"prod15,prod2,prod4,prod7",25,14000
3332,Client0,10,5,"prod15,prod9,prod4,prod3",29,10200
3333,Client0,10,5,"prod2,prod1,prod10",15,12400
3334,Client0,10,5,"prod2,prod1,prod11",20,13000
3335,Client0,10,5,"prod2,prod1,prod12",11,6300
3336,Client0,10,5,"prod2,prod1,prod4",10,7500
3337,Client0,10,5,"prod2,prod10,prod2",16,12500
3338,Client0,10,5,"prod2,prod14,prod3",15,2700
3339,Client0,10,5,"prod2,prod15,prod11",16,12300
3340,Client0,10,5,"prod2,prod2,prod8",11,4000
3341,Client0,10,5,"prod2,prod3,prod11",8,3500
3342,Client0,10,5,"prod3,prod1,prod7",8,4900
3343,Client0,10,5,"prod3,prod1,prod9",14,6400
3344,Client0,10,5,"prod3,prod12,prod12",11,4300
3345,Client0,10,5,"prod3,prod13,prod11",11,5100
3346,Client0,10,5,"prod3,prod15,prod12",15,10700
3347,Client0,10,5,"prod3,prod5,prod1",12,10000
3348,Client0,10,5,"prod3,prod6,prod10",12,9300
3349,Client0,10,5,"prod4,prod10",2,1800
3350,Client0,10,5,"prod4,prod3,prod11,prod2",14,5500
3351,Client0,10,5,"prod4,prod6,prod1,prod1",28,18700
3352,Client0,10,5,"prod4,prod6,prod9,prod7",13,5500
3353,Client0,10,5,"prod5,prod10",3,2900
3354,Client0,10,5,"prod6,prod11,prod13",7,2200
3355,Client0,10,5,"prod7,prod11,prod12",20,9800
3356,Client0,10,5,"prod7,prod11,prod13",10,5400
3357,Client0,10,5,"prod7,prod2,prod2",13,6400
3358,Client0,10,5,"prod7,prod3,prod8",15,3800
3359,Client0,10,5,"prod9,prod2,prod2",8,3600
3360,Client0,10,6,"prod1,prod12,prod15,prod15",46,37000
3361,Client0,10,6,"prod1,prod3,prod1,prod13",16,6700
3362,Client0,10,6,"prod1,prod5",7,6100
3363,Client0,10,6,"prod10,prod1,prod15,prod7",23,15200
3364,Client0,10,6,"prod10,prod15",3,3000
3365,Client0,10,6,"prod10,prod2,prod1,prod12",13,8300
3366,Client0,10,6,"prod10,prod5",12,10900
3367,Client0,10,6,"prod10,prod7,prod12,prod15",29,18200
3368,Client0,10,6,"prod11,prod1,prod12",13,8700
3369,Client0,10,6,"prod11,prod3,prod12",13,4700
3370,Client0,10,6,"prod12,prod12,prod13",17,5600
3371,Client0,10,6,"prod12,prod12,prod2",9,3900
3372,Client0,10,6,"prod12,prod14,prod2",3,1000
3373,Client0,10,6,"prod12,prod15,prod3",7,4300
3374,Client0,10,6,"prod12,prod15,prod6",19,14400
3375,Client0,10,6,"prod12,prod2,prod3",13,4600
3376,Client0,10,6,"prod12,prod5,prod1",10,7300
3377,Client0,10,6,"prod12,prod5,prod7",4,2100
3378,Client0,10,6,"prod12,prod8,prod1",3,1300
3379,Client0,10,6,"prod13,prod10,prod5",6,4900
3380,Client0,10,6,"prod13,prod11,prod13",18,6000
3381,Client0,10,6,"prod13,prod12,prod11",15,6800
3382,Client0,10,6,"prod13,prod2,prod10",13,8700
3383,Client0,10,6,"prod13,prod3,prod15",15,10700
3384,Client0,10,6,"prod13,prod6,prod1",7,4100
3385,Client0,10,6,"prod14,prod5,prod10",18,16400
3386,Client0,10,6,"prod14,prod6,prod10",22,16700
3387,Client0,10,6,"prod14,prod6,prod3",16,7300
3388,Client0,10,6,"prod15,prod1,prod5,prod3",24,16900
3389,Client0,10,6,"prod15,prod2,prod8,prod12",13,5900
3390,Client0,10,6,"prod15,prod4",6,5000
3391,Client0,10,6,"prod2,prod12,prod2",16,7200
3392,Client0,10,6,"prod2,prod12,prod7",8,3300
3393,Client0,10,6,"prod2,prod13,prod14",18,3300
3394,Client0,10,6,"prod2,prod4,prod13",14,8500
3395,Client0,10,6,"prod2,prod9,prod12",14,4800
3396,Client0,10,6,"prod3,prod1,prod10",14,10600
3397,Client0,10,6,"prod3,prod13,prod12",16,4700
3398,Client0,10,6,"prod3,prod6,prod11",23,13500
3399,Client0,10,6,"prod3,prod9,prod3",19,3700
3400,Client0,10,6,"prod4,prod2,prod1,prod14",24,12500
3401,Client0,10,6,"prod5,prod12,prod1,prod6",29,16400
3402,Client0,10,6,"prod5,prod2,prod14,prod2",29,10500
3403,Client0,10,6,"prod5,prod3,prod7,prod10",16,7000
3404,Client0,10,6,"prod7,prod13,prod1",14,6000
3405,Client0,10,6,"prod8,prod1,prod15",14,10200
3406,Client0,10,6,"prod9,prod15,prod15",14,13100
3407,Client0,11,0,"prod1,prod1,prod1,prod11",26,17300
3408,Client0,11,0,"prod1,prod1,prod6,prod8",16,8900
3409,Client0,11,0,"prod1,prod12,prod1,prod14",20,7400
3410,Client0,11,0,"prod1,prod12,prod10,prod1",19,16000
3411,Client0,11,0,"prod1,prod13,prod15,prod14",12,4800
3412,Client0,11,0,"prod1,prod13,prod3,prod1",10,5200
3413,Client0,11,0,"prod1,prod6,prod9,prod6",25,11100
3414,Client0,11,0,"prod10,prod10",11,11000
3415,Client0,11,0,"prod10,prod11,prod15,prod1",21,17700
3416,Client0,11,0,"prod10,prod12,prod10,prod4",15,9600
3417,Client0,11,0,"prod10,prod15",10,10000
3418,Client0,11,0,"prod10,prod4",6,5000
3419,Client0,11,0,"prod11,prod15,prod3",3,1900
3420,Client0,11,0,"prod11,prod2,prod10",11,10100
3421,Client0,11,0,"prod11,prod3,prod10",9,5100
3422,Client0,11,0,"prod11,prod5,prod3",15,6600
3423,Client0,11,0,"prod11,prod7,prod4",19,11400
3424,Client0,11,0,"prod11,prod9,prod15",8,4000
3425,Client0,11,0,"prod12,prod1,prod6",13,8300
3426,Client0,11,0,"prod12,prod12,prod13",12,4400
3427,Client0,11,0,"prod12,prod12,prod4",12,8400
3428,Client0,11,0,"prod12,prod13,prod12",14,5000
3429,Client0,11,0,"prod12,prod14,prod15",17,10100
3430,Client0,11,0,"prod12,prod15,prod1",16,13900
3431,Client0,11,0,"prod12,prod2,prod1",21,12200
3432,Client0,11,0,"prod13,prod14,prod1",14,6900
3433,Client0,11,0,"prod13,prod3,prod13",7,1500
3434,Client0,11,0,"prod13,prod8,prod12",15,4000
3435,Client0,11,0,"prod14,prod1,prod12",12,5100
3436,Client0,11,0,"prod14,prod12,prod13",15,4900
3437,Client0,11,0,"prod14,prod14,prod2",13,5300
3438,Client0,11,0,"prod14,prod15,prod14",7,3400
3439,Client0,11,0,"prod14,prod8,prod14",12,1600
3440,Client0,11,0,"prod15,prod10",10,10000
3441,Client0,11,0,"prod15,prod13,prod15,prod3",17,6400
3442,Client0,11,0,"prod15,prod2,prod8,prod3",25,10100
3443,Client0,11,0,"prod15,prod3,prod14,prod12",21,5000
3444,Client0,11,0,"prod15,prod6,prod11,prod15",12,8800
3445,Client0,11,0,"prod15,prod6,prod5,prod15",16,13800
3446,Client0,11,0,"prod15,prod9,prod12,prod2",29,9500
3447,Client0,11,0,"prod15,prod9,prod15,prod3",19,8100
3448,Client0,11,0,"prod2,prod1,prod12",11,7200
3449,Client0,11,0,"prod2,prod14,prod15",11,6000
3450,Client0,11,0,"prod2,prod15,prod1",9,7600
3451,Client0,11,0,"prod2,prod15,prod15",18,17500
3452,Client0,11,0,"prod3,prod14,prod13",5,1000
3453,Client0,11,0,"prod3,prod2,prod6",17,8900
3454,Client0,11,0,"prod3,prod7,prod1",13,7800
3455,Client0,11,0,"prod4,prod10",4,3800
3456,Client0,11,0,"prod4,prod12,prod9,prod11",13,5300
3457,Client0,11,0,"prod4,prod14,prod13,prod14",11,2200
3458,Client0,11,0,"prod5,prod1,prod10,prod12",22,18300
3459,Client0,11,0,"prod5,prod11,prod14,prod15",18,9000
3460,Client0,11,0,"prod6,prod1,prod14",19,7200
3461,Client0,11,0,"prod6,prod15,prod9",15,4700
3462,Client0,11,0,"prod7,prod5,prod13",18,9400
3463,Client0,11,0,"prod8,prod2,prod13",10,2600
3464,Client0,11,1,"prod1,prod1,prod3,prod1",18,8200
3465,Client0,11,1,"prod1,prod10",5,4700
3466,Client0,11,1,"prod1,prod13,prod6,prod12",14,6900
3467,Client0,11,1,"prod1,prod5",19,16700
3468,Client0,11,1,"prod10,prod11,prod15,prod3",16,8000
3469,Client0,11,1,"prod11,prod15,prod6",11,9400
3470,Client0,11,1,"prod12,prod1,prod5",14,11100
3471,Client0,11,1,"prod12,prod12,prod12",19,7600
3472,Client0,11,1,"prod12,prod15,prod14",15,8100
3473,Client0,11,1,"prod12,prod9,prod1",6,1500
3474,Client0,11,1,"prod13,prod1,prod11",17,10300
3475,Client0,11,1,"prod13,prod10,prod13",14,10800
3476,Client0,11,1,"prod13,prod10,prod9",19,8300
3477,Client0,11,1,"prod13,prod13,prod11",8,3600
3478,Client0,11,1,"prod13,prod13,prod9",8,1300
3479,Client0,11,1,"prod13,prod15,prod15",11,10200
3480,Client0,11,1,"prod13,prod3,prod1",13,5800
3481,Client0,11,1,"prod13,prod4,prod5",23,18900
3482,Client0,11,1,"prod13,prod5,prod2",7,5200
3483,Client0,11,1,"prod13,prod6,prod10",12,9200
3484,Client0,11,1,"prod13,prod6,prod14",4,1000
3485,Client0,11,1,"prod14,prod15,prod10",19,18100
3486,Client0,11,1,"prod14,prod2,prod14",19,4700
3487,Client0,11,1,"prod15,prod1,prod4,prod5",21,16600
3488,Client0,11,1,"prod15,prod10",11,11000
3489,Client0,11,1,"prod15,prod12,prod4,prod12",17,11800
3490,Client0,11,1,"prod15,prod13,prod3,prod12",27,8300
3491,Client0,11,1,"prod15,prod14,prod1,prod2",15,6800
3492,Client0,11,1,"prod15,prod14,prod15,prod15",19,10900
3493,Client0,11,1,"prod15,prod15",11,11000
3494,Client0,11,1,"prod15,prod3,prod12,prod4",15,10000
3495,Client0,11,1,"prod15,prod5",12,10900
3496,Client0,11,1,"prod15,prod7,prod15,prod8",18,10400
3497,Client0,11,1,"prod15,prod7,prod4,prod14",22,8000
3498,Client0,11,1,"prod2,prod1,prod15",11,8700
3499,Client0,11,1,"prod2,prod14,prod4",9,4100
3500,Client0,11,1,"prod2,prod2,prod2",20,10000
3501,Client0,11,1,"prod2,prod3,prod12",10,3300
3502,Client0,11,1,"prod2,prod3,prod3",14,4400
3503,Client0,11,1,"prod2,prod4,prod15",10,9300
3504,Client0,11,1,"prod3,prod1,prod8",17,6000
3505,Client0,11,1,"prod3,prod11,prod3",16,6600
3506,Client0,11,1,"prod3,prod5,prod10",9,7900
3507,Client0,11,1,"prod4,prod13,prod15,prod15",17,12000
3508,Client0,11,1,"prod4,prod14,prod1,prod4",21,12000
3509,Client0,11,1,"prod4,prod15",3,2800
3510,Client0,11,1,"prod4,prod2,prod12,prod11",20,10400
3511,Client0,11,1,"prod4,prod2,prod13,prod13",18,4500
3512,Client0,11,1,"prod4,prod4",9,7200
3513,Client0,11,1,"prod5,prod12,prod13,prod12",21,7700
3514,Client0,11,1,"prod6,prod14,prod15",13,2700
3515,Client0,11,1,"prod6,prod2,prod3",17,7000
3516,Client0,11,1,"prod6,prod5,prod15",18,16600
3517,Client0,11,1,"prod7,prod3,prod2",19,8000
3518,Client0,11,1,"prod9,prod1,prod12",22,10300
3519,Client0,11,1,"prod9,prod12,prod7",11,4100
3520,Client0,11,2,"prod1,prod1,prod2,prod15",12,7100
3521,Client0,11,2,"prod1,prod11,prod4,prod4",11,8300
3522,Client0,11,2,"prod1,prod12,prod3,prod15",10,6500
3523,Client0,11,2,"prod1,prod13,prod10,prod3",17,11400
3524,Client0,11,2,"prod1,prod15",15,14100
3525,Client0,11,2,"prod1,prod2,prod1,prod5",28,19200
3526,Client0,11,2,"prod1,prod5",2,1600
3527,Client0,11,2,"prod11,prod12,prod3",4,1700
3528,Client0,11,2,"prod11,prod13,prod7",5,1800
3529,Client0,11,2,"prod11,prod2,prod15",19,13100
3530,Client0,11,2,"prod11,prod4,prod1",10,7400
3531,Client0,11,2,"prod12,prod14,prod15",4,2500
3532,Client0,11,2,"prod12,prod15,prod15",8,7400
3533,Client0,11,2,"prod12,prod15,prod7",20,12800
3534,Client0,11,2,"prod12,prod2,prod15",13,11400
3535,Client0,11,2,"prod12,prod2,prod3",13,5400
3536,Client0,11,2,"prod13,prod1,prod10",14,12600
3537,Client0,11,2,"prod13,prod11,prod13",18,6000
3538,Client0,11,2,"prod13,prod14,prod12",15,4900
3539,Client0,11,2,"prod13,prod3,prod6",8,4100
3540,Client0,11,2,"prod13,prod4,prod12",18,9800
3541,Client0,11,2,"prod13,prod4,prod4",7,5000
3542,Client0,11,2,"prod14,prod1,prod15",13,10000
3543,Client0,11,2,"prod14,prod10,prod1",14,10400
3544,Client0,11,2,"prod14,prod13,prod5",18,10500
3545,Client0,11,2,"prod14,prod14,prod1",14,8000
3546,Client0,11,2,"prod14,prod14,prod10",19,9100
3547,Client0,11,2,"prod14,prod15,prod12",12,7500
3548,Client0,11,2,"prod14,prod15,prod4",10,7500
3549,Client0,11,2,"prod14,prod9,prod4",12,4700
3550,Client0,11,2,"prod15,prod11,prod5,prod12",34,21900
3551,Client0,11,2,"prod15,prod12,prod10,prod10",21,19200
3552,Client0,11,2,"prod15,prod14,prod10,prod1",16,10900
3553,Client0,11,2,"prod15,prod14,prod2,prod1",8,4900
3554,Client0,11,2,"prod15,prod15",7,7000
3555,Client0,11,2,"prod15,prod2,prod12,prod7",23,10000
3556,Client0,11,2,"prod15,prod5",13,11900
3557,Client0,11,2,"prod2,prod12,prod2",17,7400
3558,Client0,11,2,"prod2,prod14,prod8",15,2800
3559,Client0,11,2,"prod2,prod5,prod1",14,10800
3560,Client0,11,2,"prod3,prod1,prod4",16,11900
3561,Client0,11,2,"prod3,prod15,prod15",8,7300
3562,Client0,11,2,"prod3,prod3,prod1",9,3100
3563,Client0,11,2,"prod3,prod6,prod15",14,10100
3564,Client0,11,2,"prod4,prod12,prod2,prod1",12,6600
3565,Client0,11,2,"prod4,prod5",12,10700
3566,Client0,11,2,"prod4,prod6,prod1,prod13",16,5700
3567,Client0,11,2,"prod5,prod10",6,5900
3568,Client0,11,2,"prod5,prod15",5,4800
3569,Client0,11,2,"prod5,prod2,prod15,prod7",27,18000
3570,Client0,11,2,"prod7,prod14,prod10",21,10500
3571,Client0,11,2,"prod8,prod15,prod12",6,3400
3572,Client0,11,2,"prod9,prod12,prod3",5,1400
3573,Client0,11,2,"prod9,prod14,prod11",19,5400
3574,Client0,11,2,"prod9,prod15,prod2",12,6100
3575,Client0,11,3,"prod1,prod1,prod1,prod13",14,8300
3576,Client0,11,3,"prod1,prod1,prod6,prod2",15,8400
3577,Client0,11,3,"prod1,prod10",5,4400
3578,Client0,11,3,"prod1,prod13,prod5,prod10",22,13700
3579,Client0,11,3,"prod1,prod5",8,7000
3580,Client0,11,3,"prod1,prod9,prod1,prod7",15,3600
3581,Client0,11,3,"prod1,prod9,prod2,prod3",10,4000
3582,Client0,11,3,"prod10,prod12,prod1,prod12",16,8200
3583,Client0,11,3,"prod10,prod13,prod7,prod9",16,5400
3584,Client0,11,3,"prod10,prod15",9,9000
3585,Client0,11,3,"prod10,prod2,prod1,prod2",16,8900
3586,Client0,11,3,"prod10,prod5",12,10900
3587,Client0,11,3,"prod11,prod9,prod12",16,5400
3588,Client0,11,3,"prod12,prod1,prod4",9,6700
3589,Client0,11,3,"prod12,prod10,prod13",12,8200
3590,Client0,11,3,"prod12,prod11,prod1",6,3600
3591,Client0,11,3,"prod12,prod12,prod1",23,12500
3592,Client0,11,3,"prod12,prod14,prod11",20,7300
3593,Client0,11,3,"prod12,prod2,prod3",14,6300
3594,Client0,11,3,"prod12,prod3,prod15",8,6000
3595,Client0,11,3,"prod12,prod6,prod14",13,2600
3596,Client0,11,3,"prod12,prod6,prod2",15,8100
3597,Client0,11,3,"prod12,prod8,prod7",15,4800
3598,Client0,11,3,"prod13,prod1,prod3",15,7600
3599,Client0,11,3,"prod13,prod11,prod4",8,5600
3600,Client0,11,3,"prod13,prod12,prod1",15,8200
3601,Client0,11,3,"prod13,prod12,prod11",20,9400
3602,Client0,11,3,"prod13,prod12,prod3",9,3300
3603,Client0,11,3,"prod13,prod13,prod15",11,7800
3604,Client0,11,3,"prod13,prod14,prod6",15,5100
3605,Client0,11,3,"prod13,prod15,prod1",17,13800
3606,Client0,11,3,"prod13,prod15,prod14",18,7300
3607,Client0,11,3,"prod13,prod3,prod7",11,4100
3608,Client0,11,3,"prod14,prod10,prod15",11,10100
3609,Client0,11,3,"prod14,prod13,prod13",16,3100
3610,Client0,11,3,"prod14,prod3,prod14",21,3900
3611,Client0,11,3,"prod14,prod9,prod14",14,1400
3612,Client0,11,3,"prod15,prod12,prod3,prod6",23,11700
3613,Client0,11,3,"prod15,prod13,prod1,prod3",13,5700
3614,Client0,11,3,"prod15,prod14,prod1,prod10",13,4300
3615,Client0,11,3,"prod15,prod14,prod2,prod13",13,3800
3616,Client0,11,3,"prod15,prod2,prod10,prod1",24,16700
3617,Client0,11,3,"prod15,prod3,prod13,prod2",19,5500
3618,Client0,11,3,"prod15,prod6,prod13,prod11",17,9000
3619,Client0,11,3,"prod2,prod1,prod15",13,9200
3620,Client0,11,3,"prod2,prod10,prod14",7,2900
3621,Client0,11,3,"prod2,prod13,prod14",20,3400
3622,Client0,11,3,"prod2,prod13,prod6",8,3100
3623,Client0,11,3,"prod2,prod13,prod8",23,4900
3624,Client0,11,3,"prod2,prod14,prod5",22,11400
3625,Client0,11,3,"prod2,prod2,prod3",20,8000
3626,Client0,11,3,"prod2,prod4,prod4",18,14100
3627,Client0,11,3,"prod2,prod9,prod13",9,1700
3628,Client0,11,3,"prod3,prod11,prod12",8,3900
3629,Client0,11,3,"prod3,prod14,prod14",4,600
3630,Client0,11,3,"prod3,prod2,prod3",15,5700
3631,Client0,11,3,"prod3,prod6,prod14",7,1900
3632,Client0,11,3,"prod3,prod9,prod2",6,2000
3633,Client0,11,3,"prod4,prod11,prod10,prod1",23,18000
3634,Client0,11,3,"prod4,prod14,prod3,prod3",28,6700
3635,Client0,11,3,"prod4,prod15",3,2800
3636,Client0,11,3,"prod4,prod3,prod3,prod11",24,8600
3637,Client0,11,3,"prod5,prod12,prod11,prod15",22,13500
3638,Client0,11,3,"prod5,prod13,prod2,prod12",15,5400
3639,Client0,11,3,"prod6,prod12,prod13",4,1400
3640,Client0,11,3,"prod7,prod15,prod1",13,11200
3641,Client0,11,3,"prod7,prod15,prod12",18,10800
3642,Client0,11,3,"prod7,prod15,prod5",19,17500
3643,Client0,11,3,"prod9,prod1,prod1",16,10600
3644,Client0,11,3,"prod9,prod7,prod13",17,5500
3645,Client0,11,4,"prod1,prod14,prod10,prod12",11,4700
3646,Client0,11,4,"prod1,prod2,prod14,prod4",24,13200
3647,Client0,11,4,"prod1,prod3,prod4,prod2",27,13800
3648,Client0,11,4,"prod1,prod6,prod9,prod2",21,11300
3649,Client0,11,4,"prod1,prod9,prod15,prod15",15,12900
3650,Client0,11,4,"prod10,prod1,prod13,prod10",9,7600
3651,Client0,11,4,"prod10,prod10",4,4000
3652,Client0,11,4,"prod10,prod2,prod3,prod12",30,12600
3653,Client0,11,4,"prod10,prod7,prod5,prod15",21,16000
3654,Client0,11,4,"prod10,prod9,prod12,prod1",25,12100
3655,Client0,11,4,"prod11,prod12,prod6",10,5600
3656,Client0,11,4,"prod11,prod3,prod10",5,2500
3657,Client0,11,4,"prod12,prod1,prod14",13,5200
3658,Client0,11,4,"prod12,prod1,prod3",12,4500
3659,Client0,11,4,"prod12,prod1,prod4",4,2700
3660,Client0,11,4,"prod12,prod12,prod12",11,4400
3661,Client0,11,4,"prod12,prod12,prod14",12,3600
3662,Client0,11,4,"prod12,prod12,prod9",18,4800
3663,Client0,11,4,"prod12,prod13,prod6",8,3800
3664,Client0,11,4,"prod12,prod3,prod15",12,10000
3665,Client0,11,4,"prod13,prod1,prod11",15,9400
3666,Client0,11,4,"prod13,prod14,prod10",12,8500
3667,Client0,11,4,"prod13,prod15,prod11",19,13800
3668,Client0,11,4,"prod13,prod15,prod13",8,4000
3669,Client0,11,4,"prod13,prod15,prod2",15,8700
3670,Client0,11,4,"prod13,prod2,prod13",17,6700
3671,Client0,11,4,"prod14,prod1,prod5",20,15200
