,OrderID,ClientName,MonthNum,Hour,Minute,Day,Prods,CliSentiAvg,SpSentiAvg,QtyOrdered,Sales
2281,1763,Client5,1,18,33,3,"prod2,prod11,prod12",0.4,0.4,1,500
2282,1763,Client5,1,18,33,3,"prod2,prod11,prod12",0.6,0.6,8,3200
2283,1763,Client5,1,18,33,3,"prod2,prod11,prod12",0.8,0.8,7,4200
2284,1764,Client2,1,2,28,6,"prod2,prod5,prod12",0.4,0.6,1,500
2285,1764,Client2,1,2,28,6,"prod2,prod5,prod12",0.4,0.8,2,800
2286,1764,Client2,1,2,28,6,"prod2,prod5,prod12",0.8,0.8,9,8100
2287,1765,Client2,1,16,38,2,"prod10,prod10",0.4,0.2,1,1000
2288,1765,Client2,1,16,38,2,"prod10,prod10",0.6,0.6,2,2000
2289,1766,Client8,1,10,35,6,"prod1,prod10",0.6,1.0,1,1000
2290,1766,Client8,1,10,35,6,"prod1,prod10",0.8,0.8,1,700
2291,1767,Client8,1,14,20,0,"prod5,prod6,prod11,prod14",0.2,0.4,1,900
2292,1767,Client8,1,14,20,0,"prod5,prod6,prod11,prod14",0.6,0.4,8,4800
2293,1767,Client8,1,14,20,0,"prod5,prod6,prod11,prod14",0.8,0.6,14,4900
2294,1768,Client8,1,17,24,5,"prod10,prod10",0.6,0.4,7,7000
2295,1768,Client8,1,17,24,5,"prod10,prod10",0.8,0.6,1,1000
2296,1769,Client1,1,9,31,4,"prod2,prod15,prod12",0.4,0.6,1,500
2297,1769,Client1,1,9,31,4,"prod2,prod15,prod12",0.6,0.8,1,1000
2298,1769,Client1,1,9,31,4,"prod2,prod15,prod12",0.8,0.6,9,3600
2299,1770,Client1,1,22,21,5,"prod11,prod9,prod14",0.6,0.2,6,600
2300,1770,Client1,1,22,21,5,"prod11,prod9,prod14",0.6,0.8,7,700
2301,1770,Client1,1,22,21,5,"prod11,prod9,prod14",0.8,0.4,1,600
2302,1771,Client3,1,20,11,1,"prod4,prod6,prod10,prod1",0.0,0.6,10,6000
2303,1771,Client3,1,20,11,1,"prod4,prod6,prod10,prod1",0.4,0.6,9,6300
2304,1771,Client3,1,20,11,1,"prod4,prod6,prod10,prod1",0.6,0.8,11,11000
2305,1771,Client3,1,20,11,1,"prod4,prod6,prod10,prod1",0.8,1.0,1,800
2306,1772,Client0,1,10,37,1,"prod3,prod3,prod11",0.4,0.6,11,3300
2307,1772,Client0,1,10,37,1,"prod3,prod3,prod11",0.6,0.8,9,5400
2308,1772,Client0,1,10,37,1,"prod3,prod3,prod11",0.8,0.4,1,300
2309,1773,Client5,1,21,9,3,"prod2,prod1,prod4",0.4,0.6,1,500
2310,1773,Client5,1,21,9,3,"prod2,prod1,prod4",0.4,0.8,11,8800
2311,1773,Client5,1,21,9,3,"prod2,prod1,prod4",0.8,0.4,1,700
2312,1774,Client4,1,23,10,1,"prod12,prod5,prod1",0.4,1.0,4,3600
2313,1774,Client4,1,23,10,1,"prod12,prod5,prod1",0.6,0.4,4,2800
2314,1774,Client4,1,23,10,1,"prod12,prod5,prod1",0.8,0.4,1,400
2315,1775,Client0,1,15,56,1,"prod9,prod12,prod5",0.2,0.4,8,6400
2316,1775,Client0,1,15,56,1,"prod9,prod12,prod5",0.4,1.0,5,2000
2317,1776,Client3,1,3,15,1,"prod5,prod12,prod5,prod15",0.2,0.6,2,2000
2318,1776,Client3,1,3,15,1,"prod5,prod12,prod5,prod15",0.4,0.2,9,8100
2319,1776,Client3,1,3,15,1,"prod5,prod12,prod5,prod15",0.4,0.8,10,4000
2320,1776,Client3,1,3,15,1,"prod5,prod12,prod5,prod15",0.6,0.6,1,900
2321,1777,Client4,1,22,47,0,"prod2,prod2,prod11",0.2,0.6,1,500
2322,1777,Client4,1,22,47,0,"prod2,prod2,prod11",0.4,0.2,5,3000
2323,1777,Client4,1,22,47,0,"prod2,prod2,prod11",0.4,0.6,3,1500
2324,1778,Client0,1,22,55,1,"prod13,prod1,prod12",0.4,0.6,8,5600
2325,1778,Client0,1,22,55,1,"prod13,prod1,prod12",0.4,0.8,1,200
2326,1778,Client0,1,22,55,1,"prod13,prod1,prod12",0.6,0.6,1,400
2327,1779,Client6,1,7,25,2,"prod5,prod12,prod11,prod13",0.2,0.2,5,2000
2328,1779,Client6,1,7,25,2,"prod5,prod12,prod11,prod13",0.4,0.4,1,600
2329,1779,Client6,1,7,25,2,"prod5,prod12,prod11,prod13",0.6,0.6,1,900
2330,1779,Client6,1,7,25,2,"prod5,prod12,prod11,prod13",0.8,0.4,9,1800
2331,1780,Client1,1,11,12,1,"prod3,prod1,prod1",0.2,0.4,5,3500
2332,1780,Client1,1,11,12,1,"prod3,prod1,prod1",0.4,1.0,11,7700
2333,1780,Client1,1,11,12,1,"prod3,prod1,prod1",0.6,0.4,1,300
2334,1781,Client2,1,10,43,1,"prod2,prod10,prod15",0.0,0.8,1,500
2335,1781,Client2,1,10,43,1,"prod2,prod10,prod15",0.4,0.2,3,3000
2336,1781,Client2,1,10,43,1,"prod2,prod10,prod15",0.6,0.6,5,5000
2337,1782,Client0,1,22,26,1,"prod13,prod13,prod10",0.4,0.6,8,1600
2338,1782,Client0,1,22,26,1,"prod13,prod13,prod10",0.6,0.4,1,200
2339,1782,Client0,1,22,26,1,"prod13,prod13,prod10",0.8,0.2,4,4000
2340,1783,Client8,1,14,52,6,"prod3,prod3,prod15",0.4,0.4,1,300
2341,1783,Client8,1,14,52,6,"prod3,prod3,prod15",0.6,0.4,8,2400
2342,1783,Client8,1,14,52,6,"prod3,prod3,prod15",0.8,0.6,3,3000
2343,1784,Client4,1,6,15,2,"prod3,prod1,prod2",0.4,0.8,9,6300
2344,1784,Client4,1,6,15,2,"prod3,prod1,prod2",0.6,0.6,1,300
2345,1784,Client4,1,6,15,2,"prod3,prod1,prod2",0.8,0.6,2,1000
2346,1785,Client1,1,16,0,1,"prod9,prod10,prod2",0.4,0.6,2,2000
2347,1785,Client1,1,16,0,1,"prod9,prod10,prod2",0.4,0.8,1,500
2348,1785,Client1,1,16,0,1,"prod9,prod10,prod2",0.8,0.6,1,100
2349,1786,Client3,1,22,25,5,"prod5,prod14,prod12,prod8",0.2,0.8,1,900
2350,1786,Client3,1,22,25,5,"prod5,prod14,prod12,prod8",0.4,0.4,4,1600
2351,1786,Client3,1,22,25,5,"prod5,prod14,prod12,prod8",0.6,0.4,2,200
2352,1786,Client3,1,22,25,5,"prod5,prod14,prod12,prod8",1.0,0.6,8,1600
2353,1787,Client4,1,10,43,1,"prod1,prod13,prod11,prod13",0.6,0.6,5,3100
2354,1787,Client4,1,10,43,1,"prod1,prod13,prod11,prod13",0.6,1.0,9,1800
2355,1787,Client4,1,10,43,1,"prod1,prod13,prod11,prod13",0.8,0.6,8,1600
2356,1788,Client8,1,7,19,4,"prod13,prod7,prod2",0.2,0.4,9,4500
2357,1788,Client8,1,7,19,4,"prod13,prod7,prod2",0.4,0.4,3,1200
2358,1788,Client8,1,7,19,4,"prod13,prod7,prod2",0.4,0.6,1,200
2359,1789,Client0,1,20,7,4,"prod5,prod12,prod15,prod4",0.2,0.4,1,900
2360,1789,Client0,1,20,7,4,"prod5,prod12,prod15,prod4",0.4,0.4,7,7000
2361,1789,Client0,1,20,7,4,"prod5,prod12,prod15,prod4",0.6,0.8,19,12000
2362,1790,Client3,1,21,35,4,"prod11,prod5,prod12",0.4,0.6,10,4000
2363,1790,Client3,1,21,35,4,"prod11,prod5,prod12",0.4,0.8,7,6000
2364,1791,Client6,1,0,51,1,"prod11,prod13,prod10",0.0,0.6,7,7000
2365,1791,Client6,1,0,51,1,"prod11,prod13,prod10",0.4,0.4,7,1400
2366,1791,Client6,1,0,51,1,"prod11,prod13,prod10",0.4,0.6,1,600
2367,1792,Client8,1,20,9,6,"prod7,prod3,prod15",0.2,0.8,10,3000
2368,1792,Client8,1,20,9,6,"prod7,prod3,prod15",0.8,0.4,3,3000
2369,1792,Client8,1,20,9,6,"prod7,prod3,prod15",0.8,0.6,1,400
2370,1793,Client8,1,11,30,4,"prod15,prod5",0.4,0.8,2,1800
2371,1793,Client8,1,11,30,4,"prod15,prod5",1.0,0.6,1,1000
2372,1794,Client0,1,17,25,2,"prod14,prod2,prod3",0.6,0.4,11,3700
2373,1794,Client0,1,17,25,2,"prod14,prod2,prod3",0.8,0.4,1,100
2374,1795,Client0,1,18,42,1,"prod11,prod11,prod10",0.6,0.2,7,4200
2375,1795,Client0,1,18,42,1,"prod11,prod11,prod10",0.6,0.6,1,600
2376,1795,Client0,1,18,42,1,"prod11,prod11,prod10",0.8,0.6,7,7000
2377,1796,Client9,1,20,59,5,"prod4,prod10",0.4,0.4,1,800
2378,1796,Client9,1,20,59,5,"prod4,prod10",0.6,0.2,1,1000
2379,1797,Client8,1,18,43,5,"prod1,prod12,prod1,prod2",0.2,0.2,1,700
2380,1797,Client8,1,18,43,5,"prod1,prod12,prod1,prod2",0.2,0.6,1,400
2381,1797,Client8,1,18,43,5,"prod1,prod12,prod1,prod2",0.4,0.6,2,1000
2382,1797,Client8,1,18,43,5,"prod1,prod12,prod1,prod2",0.6,0.4,1,700
2383,1798,Client0,1,14,35,3,"prod1,prod3,prod2,prod1",0.2,0.6,1,700
2384,1798,Client0,1,14,35,3,"prod1,prod3,prod2,prod1",0.4,0.4,7,4900
2385,1798,Client0,1,14,35,3,"prod1,prod3,prod2,prod1",0.4,0.6,8,2400
2386,1798,Client0,1,14,35,3,"prod1,prod3,prod2,prod1",0.6,1.0,8,4000
2387,1799,Client0,1,21,17,3,"prod2,prod14,prod15",0.2,0.2,10,10000
2388,1799,Client0,1,21,17,3,"prod2,prod14,prod15",0.4,0.4,6,600
2389,1799,Client0,1,21,17,3,"prod2,prod14,prod15",0.6,0.4,1,500
2390,1800,Client1,1,16,13,5,"prod10,prod14,prod1,prod1",0.4,0.4,1,1000
2391,1800,Client1,1,16,13,5,"prod10,prod14,prod1,prod1",0.8,0.4,6,600
2392,1800,Client1,1,16,13,5,"prod10,prod14,prod1,prod1",0.8,0.6,16,11200
2393,1801,Client6,1,18,36,3,"prod13,prod2,prod4",0.6,0.4,3,2400
2394,1801,Client6,1,18,36,3,"prod13,prod2,prod4",0.8,0.4,11,5500
2395,1801,Client6,1,18,36,3,"prod13,prod2,prod4",0.8,0.8,1,200
2396,1802,Client2,1,16,45,6,"prod1,prod4",0.4,0.6,6,4800
2397,1802,Client2,1,16,45,6,"prod1,prod4",0.6,0.2,1,700
2398,1803,Client5,1,11,31,2,"prod10,prod9,prod1,prod13",0.2,0.4,6,4200
2399,1803,Client5,1,11,31,2,"prod10,prod9,prod1,prod13",0.2,0.6,4,400
2400,1803,Client5,1,11,31,2,"prod10,prod9,prod1,prod13",0.6,0.2,1,1000
2401,1803,Client5,1,11,31,2,"prod10,prod9,prod1,prod13",0.6,0.4,5,1000
2402,1804,Client5,1,22,7,2,"prod14,prod9,prod3",0.4,0.2,5,1500
2403,1804,Client5,1,22,7,2,"prod14,prod9,prod3",0.4,0.4,1,100
2404,1804,Client5,1,22,7,2,"prod14,prod9,prod3",0.6,0.6,3,300
2405,1805,Client3,1,13,3,6,"prod15,prod12,prod11,prod6",0.2,0.2,1,1000
2406,1805,Client3,1,13,3,6,"prod15,prod12,prod11,prod6",0.2,0.4,7,4200
2407,1805,Client3,1,13,3,6,"prod15,prod12,prod11,prod6",0.6,0.6,2,1200
2408,1805,Client3,1,13,3,6,"prod15,prod12,prod11,prod6",0.8,0.2,2,800
2409,1806,Client1,1,13,7,3,"prod4,prod3,prod13,prod14",0.2,0.6,11,3300
2410,1806,Client1,1,13,7,3,"prod4,prod3,prod13,prod14",0.4,0.4,8,1000
2411,1806,Client1,1,13,7,3,"prod4,prod3,prod13,prod14",0.4,0.6,1,800
2412,1807,Client0,1,19,41,1,"prod4,prod10",0.0,0.6,5,5000
2413,1807,Client0,1,19,41,1,"prod4,prod10",0.4,0.4,1,800
2414,1808,Client0,1,18,28,0,"prod4,prod2,prod10,prod1",0.2,0.8,8,4000
2415,1808,Client0,1,18,28,0,"prod4,prod2,prod10,prod1",0.4,0.2,1,800
2416,1808,Client0,1,18,28,0,"prod4,prod2,prod10,prod1",0.6,0.2,10,10000
2417,1808,Client0,1,18,28,0,"prod4,prod2,prod10,prod1",0.8,0.6,8,5600
2418,1809,Client5,1,18,29,1,"prod3,prod10,prod12",0.6,0.2,9,9000
2419,1809,Client5,1,18,29,1,"prod3,prod10,prod12",0.6,0.8,1,300
2420,1809,Client5,1,18,29,1,"prod3,prod10,prod12",0.8,0.8,8,3200
2421,1810,Client0,1,22,16,5,"prod9,prod1,prod2",0.2,0.2,1,100
2422,1810,Client0,1,22,16,5,"prod9,prod1,prod2",0.6,0.2,4,2000
2423,1810,Client0,1,22,16,5,"prod9,prod1,prod2",1.0,0.2,1,700
2424,1811,Client6,1,11,54,3,"prod1,prod14,prod2,prod5",0.4,0.8,4,400
2425,1811,Client6,1,11,54,3,"prod1,prod14,prod2,prod5",0.6,0.4,10,9000
2426,1811,Client6,1,11,54,3,"prod1,prod14,prod2,prod5",0.6,0.6,1,700
2427,1811,Client6,1,11,54,3,"prod1,prod14,prod2,prod5",0.8,0.2,4,2000
2428,1812,Client5,1,22,6,0,"prod12,prod2,prod14",0.4,0.4,7,3400
2429,1812,Client5,1,22,6,0,"prod12,prod2,prod14",0.6,0.2,3,300
2430,1813,Client3,1,15,52,0,"prod15,prod14,prod2,prod13",0.0,0.6,1,1000
2431,1813,Client3,1,15,52,0,"prod15,prod14,prod2,prod13",0.4,0.4,11,2200
2432,1813,Client3,1,15,52,0,"prod15,prod14,prod2,prod13",0.6,0.2,6,600
2433,1813,Client3,1,15,52,0,"prod15,prod14,prod2,prod13",0.6,0.4,7,3500
2434,1814,Client0,1,17,19,1,"prod12,prod14,prod12",0.4,0.4,1,400
2435,1814,Client0,1,17,19,1,"prod12,prod14,prod12",0.4,0.6,9,3600
2436,1814,Client0,1,17,19,1,"prod12,prod14,prod12",0.6,0.8,7,700
2437,1815,Client0,1,12,5,5,"prod11,prod1,prod9",0.0,0.4,7,700
2438,1815,Client0,1,12,5,5,"prod11,prod1,prod9",0.4,0.6,1,600
2439,1815,Client0,1,12,5,5,"prod11,prod1,prod9",0.8,0.4,3,2100
2440,1816,Client2,1,23,10,3,"prod6,prod6,prod2",0.6,0.4,12,6800
2441,1816,Client2,1,23,10,3,"prod6,prod6,prod2",0.6,0.8,1,600
2442,1817,Client9,1,20,5,5,"prod10,prod1,prod11,prod1",0.2,0.6,3,2100
2443,1817,Client9,1,20,5,5,"prod10,prod1,prod11,prod1",0.6,0.4,1,700
2444,1817,Client9,1,20,5,5,"prod10,prod1,prod11,prod1",0.6,0.6,4,2800
2445,1818,Client0,1,11,39,0,"prod13,prod2,prod15",0.6,0.2,1,1000
2446,1818,Client0,1,11,39,0,"prod13,prod2,prod15",0.6,0.4,8,4000
2447,1818,Client0,1,11,39,0,"prod13,prod2,prod15",0.8,0.2,1,200
2448,1819,Client1,1,22,47,4,"prod1,prod12,prod1,prod10",0.2,0.2,5,3500
2449,1819,Client1,1,22,47,4,"prod1,prod12,prod1,prod10",0.2,0.4,1,1000
2450,1819,Client1,1,22,47,4,"prod1,prod12,prod1,prod10",0.4,0.6,2,800
2451,1819,Client1,1,22,47,4,"prod1,prod12,prod1,prod10",0.8,0.4,1,700
2452,1820,Client5,1,23,14,2,"prod1,prod5",0.4,0.4,3,2700
2453,1820,Client5,1,23,14,2,"prod1,prod5",0.6,0.2,1,700
2454,1821,Client9,1,19,42,0,"prod15,prod15",0.2,0.2,1,1000
2455,1821,Client9,1,19,42,0,"prod15,prod15",0.2,1.0,1,1000
2456,1822,Client1,1,19,13,6,"prod12,prod1,prod15",0.2,0.8,6,6000
2457,1822,Client1,1,19,13,6,"prod12,prod1,prod15",0.4,0.6,1,700
2458,1822,Client1,1,19,13,6,"prod12,prod1,prod15",0.8,0.2,1,400
2459,1823,Client3,1,7,37,4,"prod15,prod9,prod14,prod3",0.6,0.6,7,2100
2460,1823,Client3,1,7,37,4,"prod15,prod9,prod14,prod3",0.6,0.8,1,1000
2461,1823,Client3,1,7,37,4,"prod15,prod9,prod14,prod3",0.6,1.0,10,1000
2462,1824,Client3,1,13,31,1,"prod12,prod7,prod5",0.4,0.4,1,400
2463,1824,Client3,1,13,31,1,"prod12,prod7,prod5",0.6,0.4,2,1800
2464,1824,Client3,1,13,31,1,"prod12,prod7,prod5",0.6,0.8,10,4000
2465,1825,Client0,1,21,21,6,"prod15,prod1,prod15,prod5",0.4,0.4,10,9700
2466,1825,Client0,1,21,21,6,"prod15,prod1,prod15,prod5",0.4,0.6,8,7200
2467,1825,Client0,1,21,21,6,"prod15,prod1,prod15,prod5",0.8,0.0,1,1000
2468,1826,Client2,1,6,26,2,"prod2,prod12,prod14",0.6,0.2,3,1200
2469,1826,Client2,1,6,26,2,"prod2,prod12,prod14",0.6,0.6,10,1000
2470,1826,Client2,1,6,26,2,"prod2,prod12,prod14",0.8,0.8,1,500
2471,1827,Client2,1,17,37,6,"prod5,prod11,prod15,prod4",0.0,0.6,9,7200
2472,1827,Client2,1,17,37,6,"prod5,prod11,prod15,prod4",0.4,0.4,8,4800
2473,1827,Client2,1,17,37,6,"prod5,prod11,prod15,prod4",0.6,1.0,11,11000
2474,1827,Client2,1,17,37,6,"prod5,prod11,prod15,prod4",1.0,0.4,1,900
2475,1828,Client8,1,9,4,0,"prod5,prod1,prod2,prod2",0.2,0.4,1,900
2476,1828,Client8,1,9,4,0,"prod5,prod1,prod2,prod2",0.4,0.2,1,500
2477,1828,Client8,1,9,4,0,"prod5,prod1,prod2,prod2",0.4,0.4,10,5000
2478,1828,Client8,1,9,4,0,"prod5,prod1,prod2,prod2",0.8,0.4,11,7700
2479,1829,Client8,1,11,32,3,"prod12,prod10,prod10",0.4,0.4,10,10000
2480,1829,Client8,1,11,32,3,"prod12,prod10,prod10",0.4,0.6,5,5000
2481,1829,Client8,1,11,32,3,"prod12,prod10,prod10",0.6,0.4,1,400
2482,1830,Client2,1,9,46,6,"prod5,prod1,prod13,prod3",0.4,0.6,7,2100
2483,1830,Client2,1,9,46,6,"prod5,prod1,prod13,prod3",0.4,0.8,10,2000
2484,1830,Client2,1,9,46,6,"prod5,prod1,prod13,prod3",0.6,0.4,1,900
2485,1830,Client2,1,9,46,6,"prod5,prod1,prod13,prod3",0.8,0.0,3,2100
2486,1831,Client7,1,13,4,1,"prod11,prod13,prod15",0.2,0.6,4,4000
2487,1831,Client7,1,13,4,1,"prod11,prod13,prod15",0.4,0.6,1,600
2488,1831,Client7,1,13,4,1,"prod11,prod13,prod15",0.6,0.6,1,200
2489,1832,Client9,1,1,8,0,"prod10,prod14,prod14,prod10",0.4,0.2,6,600
2490,1832,Client9,1,1,8,0,"prod10,prod14,prod14,prod10",0.4,0.6,1,1000
2491,1832,Client9,1,1,8,0,"prod10,prod14,prod14,prod10",0.6,0.4,4,400
2492,1832,Client9,1,1,8,0,"prod10,prod14,prod14,prod10",0.6,0.8,5,5000
2493,1833,Client0,1,7,36,0,"prod6,prod13,prod15",0.2,0.8,5,5000
2494,1833,Client0,1,7,36,0,"prod6,prod13,prod15",0.4,0.4,1,600
2495,1833,Client0,1,7,36,0,"prod6,prod13,prod15",0.6,0.4,7,1400
2496,1834,Client2,1,10,2,2,"prod2,prod3,prod14",0.6,0.2,11,3300
2497,1834,Client2,1,10,2,2,"prod2,prod3,prod14",0.6,0.4,3,300
2498,1834,Client2,1,10,2,2,"prod2,prod3,prod14",0.8,0.4,1,500
2499,1835,Client9,1,22,25,1,"prod1,prod6,prod1,prod4",0.0,0.4,1,700
2500,1835,Client9,1,22,25,1,"prod1,prod6,prod1,prod4",0.6,0.2,9,7200
2501,1835,Client9,1,22,25,1,"prod1,prod6,prod1,prod4",0.8,0.6,19,12400
2502,1836,Client1,1,22,5,6,"prod13,prod4,prod3",0.4,0.8,1,200
2503,1836,Client1,1,22,5,6,"prod13,prod4,prod3",0.6,0.6,9,2700
2504,1836,Client1,1,22,5,6,"prod13,prod4,prod3",0.6,0.8,4,3200
2505,1837,Client2,1,6,11,2,"prod5,prod1,prod1,prod13",0.0,0.6,8,5600
2506,1837,Client2,1,6,11,2,"prod5,prod1,prod1,prod13",0.2,0.4,8,1600
2507,1837,Client2,1,6,11,2,"prod5,prod1,prod1,prod13",0.4,0.4,1,900
2508,1837,Client2,1,6,11,2,"prod5,prod1,prod1,prod13",0.8,0.2,5,3500
2509,1838,Client2,1,8,37,6,"prod14,prod15,prod13",0.4,1.0,1,100
2510,1838,Client2,1,8,37,6,"prod14,prod15,prod13",0.6,0.2,2,2000
2511,1838,Client2,1,8,37,6,"prod14,prod15,prod13",0.6,0.4,2,400
2512,1839,Client9,1,20,6,3,"prod14,prod7,prod15",0.0,1.0,8,3200
2513,1839,Client9,1,20,6,3,"prod14,prod7,prod15",0.2,0.8,1,100
2514,1839,Client9,1,20,6,3,"prod14,prod7,prod15",0.6,1.0,3,3000
2515,1840,Client0,1,17,47,4,"prod2,prod12,prod7",0.0,0.4,7,2800
2516,1840,Client0,1,17,47,4,"prod2,prod12,prod7",0.0,0.8,10,4000
2517,1840,Client0,1,17,47,4,"prod2,prod12,prod7",0.6,0.4,1,500
2518,1841,Client5,1,9,49,2,"prod13,prod15,prod10",0.2,0.6,5,5000
2519,1841,Client5,1,9,49,2,"prod13,prod15,prod10",0.4,0.6,1,200
2520,1841,Client5,1,9,49,2,"prod13,prod15,prod10",0.6,0.2,11,11000
2521,1842,Client4,1,10,58,3,"prod15,prod3,prod14,prod14",0.2,0.4,6,1800
2522,1842,Client4,1,10,58,3,"prod15,prod3,prod14,prod14",0.6,0.2,1,1000
2523,1842,Client4,1,10,58,3,"prod15,prod3,prod14,prod14",0.8,0.4,7,700
2524,1842,Client4,1,10,58,3,"prod15,prod3,prod14,prod14",0.8,0.6,1,100
2525,1843,Client0,1,13,27,1,"prod15,prod1,prod4,prod13",0.2,0.4,3,2400
2526,1843,Client0,1,13,27,1,"prod15,prod1,prod4,prod13",0.4,0.4,11,7700
2527,1843,Client0,1,13,27,1,"prod15,prod1,prod4,prod13",0.6,0.4,7,2200
2528,1844,Client8,1,16,17,3,"prod13,prod3,prod14",0.4,0.8,1,200
2529,1844,Client8,1,16,17,3,"prod13,prod3,prod14",0.6,0.4,11,3300
2530,1844,Client8,1,16,17,3,"prod13,prod3,prod14",0.8,0.4,9,900
2531,1845,Client4,1,9,58,4,"prod1,prod6,prod4,prod5",0.4,0.6,9,8100
2532,1845,Client4,1,9,58,4,"prod1,prod6,prod4,prod5",0.4,0.8,1,700
2533,1845,Client4,1,9,58,4,"prod1,prod6,prod4,prod5",0.8,0.4,10,6800
2534,1846,Client9,1,10,15,2,"prod12,prod15,prod13",0.2,0.2,9,9000
2535,1846,Client9,1,10,15,2,"prod12,prod15,prod13",0.6,0.8,1,400
2536,1846,Client9,1,10,15,2,"prod12,prod15,prod13",0.8,0.8,5,1000
2537,1847,Client1,1,17,32,6,"prod1,prod14,prod5,prod3",0.2,0.4,3,2700
2538,1847,Client1,1,17,32,6,"prod1,prod14,prod5,prod3",0.2,0.8,1,700
2539,1847,Client1,1,17,32,6,"prod1,prod14,prod5,prod3",0.6,0.6,4,400
2540,1847,Client1,1,17,32,6,"prod1,prod14,prod5,prod3",0.8,0.4,10,3000
2541,1848,Client5,1,15,20,0,"prod11,prod1,prod7",0.2,0.4,2,800
2542,1848,Client5,1,15,20,0,"prod11,prod1,prod7",0.6,0.4,1,600
2543,1848,Client5,1,15,20,0,"prod11,prod1,prod7",0.6,0.8,3,2100
2544,1849,Client6,1,22,3,2,"prod4,prod9,prod12,prod6",0.0,0.2,6,2400
2545,1849,Client6,1,22,3,2,"prod4,prod9,prod12,prod6",0.2,0.8,7,4200
2546,1849,Client6,1,22,3,2,"prod4,prod9,prod12,prod6",0.4,0.6,10,1000
2547,1849,Client6,1,22,3,2,"prod4,prod9,prod12,prod6",0.6,0.8,1,800
2548,1850,Client1,1,3,36,1,"prod2,prod13,prod10",0.2,0.6,5,1000
2549,1850,Client1,1,3,36,1,"prod2,prod13,prod10",0.4,0.4,1,500
2550,1850,Client1,1,3,36,1,"prod2,prod13,prod10",0.6,0.2,8,8000
2551,1851,Client1,1,15,27,4,"prod15,prod15",0.0,0.6,1,1000
2552,1851,Client1,1,15,27,4,"prod15,prod15",0.6,0.6,1,1000
2553,1852,Client0,1,8,49,5,"prod12,prod8,prod12",0.4,0.8,3,1200
2554,1852,Client0,1,8,49,5,"prod12,prod8,prod12",0.6,0.2,3,600
2555,1852,Client0,1,8,49,5,"prod12,prod8,prod12",0.8,0.4,1,400
2556,1853,Client4,1,11,55,5,"prod14,prod9,prod1",0.4,0.2,1,100
2557,1853,Client4,1,11,55,5,"prod14,prod9,prod1",0.4,0.4,10,3400
2558,1854,Client0,1,8,34,6,"prod13,prod14,prod15",0.4,0.4,3,300
2559,1854,Client0,1,8,34,6,"prod13,prod14,prod15",0.4,0.6,1,200
2560,1854,Client0,1,8,34,6,"prod13,prod14,prod15",0.6,0.6,4,4000
2561,1855,Client8,1,10,10,0,"prod1,prod1,prod1,prod10",0.4,0.6,1,700
2562,1855,Client8,1,10,10,0,"prod1,prod1,prod1,prod10",0.6,0.4,5,3500
2563,1855,Client8,1,10,10,0,"prod1,prod1,prod1,prod10",0.6,0.8,4,4000
2564,1855,Client8,1,10,10,0,"prod1,prod1,prod1,prod10",0.8,0.4,3,2100
2565,1856,Client4,1,7,41,1,"prod12,prod2,prod14",0.4,0.8,1,400
2566,1856,Client4,1,7,41,1,"prod12,prod2,prod14",0.6,0.2,8,4000
2567,1856,Client4,1,7,41,1,"prod12,prod2,prod14",0.6,0.8,8,800
2568,1857,Client5,1,10,22,4,"prod1,prod1,prod1,prod3",0.2,0.2,10,3000
2569,1857,Client5,1,10,22,4,"prod1,prod1,prod1,prod3",0.4,0.4,5,3500
2570,1857,Client5,1,10,22,4,"prod1,prod1,prod1,prod3",0.4,0.8,2,1400
2571,1858,Client0,1,9,57,4,"prod12,prod10,prod9",0.8,0.4,1,400
2572,1858,Client0,1,9,57,4,"prod12,prod10,prod9",0.8,0.6,11,2000
2573,1859,Client9,1,19,29,6,"prod2,prod1,prod3",0.6,0.6,3,2100
2574,1859,Client9,1,19,29,6,"prod2,prod1,prod3",0.6,0.8,1,500
2575,1859,Client9,1,19,29,6,"prod2,prod1,prod3",1.0,0.2,9,2700
2576,1860,Client5,1,12,36,5,"prod1,prod10",0.0,0.6,1,700
2577,1860,Client5,1,12,36,5,"prod1,prod10",0.4,0.8,7,7000
2578,1861,Client9,1,14,47,2,"prod5,prod7,prod2,prod15",0.2,0.2,4,1600
2579,1861,Client9,1,14,47,2,"prod5,prod7,prod2,prod15",0.6,0.2,4,2500
2580,1861,Client9,1,14,47,2,"prod5,prod7,prod2,prod15",0.8,0.4,1,900
2581,1862,Client8,1,22,37,1,"prod5,prod7,prod15,prod12",0.0,0.2,1,900
2582,1862,Client8,1,22,37,1,"prod5,prod7,prod15,prod12",0.2,0.6,7,7000
2583,1862,Client8,1,22,37,1,"prod5,prod7,prod15,prod12",0.8,0.6,9,3600
2584,1862,Client8,1,22,37,1,"prod5,prod7,prod15,prod12",0.8,0.8,1,400
2585,1863,Client3,1,20,49,6,"prod2,prod9,prod12",0.2,0.6,1,500
2586,1863,Client3,1,20,49,6,"prod2,prod9,prod12",0.4,0.6,6,600
2587,1863,Client3,1,20,49,6,"prod2,prod9,prod12",0.6,0.4,5,2000
2588,1864,Client9,1,18,16,0,"prod5,prod11,prod14,prod15",0.4,0.4,1,900
2589,1864,Client9,1,18,16,0,"prod5,prod11,prod14,prod15",0.6,0.0,9,5400
